"consignee","sku","sku_group","uom","lower_uom","units_per_lowest_uom","net_weight","length","width","height","volume","transport_class","stock_category","storage_class","pollution_class","max_stack","orientation_constraint"
"WH1","F2024080500144440000","Fruits","E","","","0.627","15","16","8","1920","J","INSL","02","","",""
"WH1","F2024080500144460000","Fresh meat packed","E","","","0.415","18","14.000000000000002","5","1260","N","THT","02","","",""
"WH1","F2024080500144490000","Fresh meat packed","E","","","0.465","21","16","6","2016","J","THT","02","","",""
"WH1","F2024080500144510000","Fresh meat packed","E","","","0.426","19","26","2","988","J","THT","02","","",""
"WH1","F2024080500144520000","Fresh meat packed","E","","","0.689","21","16","8","2688","J","THT","02","","",""
"WH1","F2024080500144540000","Poultry & rabbit & exotic","E","","","0.498","5","15","22","1650","J","THT","02","","",""
"WH1","F2024080600144550000","Apero & Entrees","E","","","0.779","31","24","5","3720","J","THT","02","","",""
"WH1","F2024080600144570000","mediterranean products","E","","","0.138","15","11","4","660","J","THT","02","","",""
"WH1","F2024080600144580000","mediterranean products","E","","","0.17","4","13","17","884","J","THT","02","","",""
"WH1","F2024080600144590000","mediterranean products","E","","","0.17","4","13","17","884","N","THT","02","","",""
"WH1","F2024080600144620000","mediterranean products","E","","","0.124","5","14.000000000000002","14.000000000000002","980","J","THT","02","","",""
"WH1","F2024080700144640000","mediterranean products","E","","","0.223","18","18","4","1296","J","THT","02","","",""
"WH1","F2024080700144840000","mediterranean products","E","","","0.119","5","11","11","605","N","THT","02","","",""
"WH1","F2024080700144860000","Apero & Entrees","E","","","0.173","19","19","3","1083","J","THT","02","","",""
"WH1","F2024080700144870000","","E","","","0.992","14.000000000000002","12","12","2016","J","THT","02","","",""
"WH1","F2024080700144910000","Yoghurt Soft white cheeses & desserts","E","","","0.881","9","18","11","1782","J","THT","02","","",""
"WH1","F2024080800145010000","Yoghurt Soft white cheeses & desserts","E","","","0.881","9","18","11","1782","J","THT","02","","",""
"WH1","F2024080800145020000","Fruits","E","","","0.526","16","17","7.000000000000001","1904","N","INSL","02","","",""
"WH1","F2024080800145030000","Fruits","E","","","1.007","26","19","10","4940","J","INSL","02","","",""
"WH1","F2024080800145040000","Fruits","E","","","1.365","26","17","10","4420","J","INSL","02","","",""
"WH1","F2024080800145130000","Yoghurt Soft white cheeses & desserts","E","","","0.501","13","13","10","1690","N","THT","02","","",""
"WH1","F2024080800145170000","Yoghurt Soft white cheeses & desserts","E","","","0.306","10","19","6","1140","N","THT","02","","",""
"WH1","F2024080900145050000","Yoghurt Soft white cheeses & desserts","E","","","0.529","13","13","7.000000000000001","1183","N","THT","02","","",""
"WH1","F2024080900145070000","Prepacked bread","E","","","0.19","22","19","6","2508","N","THT","01","","",""
"WH1","F2024080900145080000","Charcuterie","E","","","0.131","19","18","3","1026","J","THT","02","","",""
"WH1","F2024080900145090000","Yoghurt Soft white cheeses & desserts","E","","","0.306","10","19","6","1140","N","THT","02","","",""
"WH1","F2024080900145110000","Prepacked bread","E","","","0.312","20","9","8","1440","J","THT","02","","",""
"WH1","F2024080900145120000","Yoghurt Soft white cheeses & desserts","E","","","0.292","6","6","18","648","J","THT","02","","",""
"WH1","F2024080900145140000","Cheese","E","","","0.11","20","10","5","1000","J","THT","02","","",""
"WH1","F2024080900145150000","Cheese","E","","","0.111","20","10","5","1000","J","THT","02","","",""
"WH1","F2024080900145160000","Yoghurt Soft white cheeses & desserts","E","","","0.292","6","6","18","648","J","THT","02","","",""
"WH1","F2024080900145180000","Yoghurt Soft white cheeses & desserts","E","","","0.338","10","19","6","1140","N","THT","02","","",""
"WH1","F2024080900145190000","Yoghurt Soft white cheeses & desserts","E","","","0.306","10","19","6","1140","N","THT","02","","",""
"WH1","F2024080900145210000","Apero & Entrees","E","","","0.173","19","19","3","1083","N","THT","02","","",""
"WH1","F2024080900145220000","Yoghurt Soft white cheeses & desserts","E","","","0.324","6","6","18","648","N","THT","02","","",""
"WH1","F2024081200145240000","Yoghurt Soft white cheeses & desserts","E","","","0.321","6","6","18","648","N","THT","02","","",""
"WH1","F2024081200145250000","Fruits","E","","","1.508","13","3","3","117","J","INSL","02","","",""
"WH1","F2024081200145260000","Fresh Juices","E","","","0.555","7.000000000000001","7.000000000000001","16","784","N","THT","02","","",""
"WH1","F2024081200145280000","Cheese","E","","","0.285","6","7.000000000000001","19","798","J","THT","02","","",""
"WH1","F2024081400145310000","Fresh meat packed","E","","","0.487","12","22","6","1584","N","THT","02","","",""
"WH1","F2024081400145320000","Charcuterie","E","","","0.214","4","13","18","936","J","THT","02","","",""
"WH1","F2024081400145340000","Shellfish & crustacean","E","","","1.05","28.000000000000004","18","6","3024","J","THT","02","","",""
"WH1","F2024081400145380000","Yoghurt Soft white cheeses & desserts","E","","","0.211","10","10","6","600","J","THT","02","","",""
"WH1","F2024081600145410000","Fresh meat packed","E","","","0.61","37","9","5","1665","N","THT","02","","",""
"WH1","F2024081600145420000","Fresh meat packed","E","","","0.321","26","19","2","988","N","THT","02","","",""
"WH1","F2024081900145650000","Ready to use fresh vegetables  & prepare","E","","","0.202","15","21","5","1575","J","THT","02","","",""
"WH1","F2024081900145660000","Yoghurt Soft white cheeses & desserts","E","","","0.211","10","10","6","600","J","THT","02","","",""
"WH1","F2024082000145690000","Yoghurt Soft white cheeses & desserts","E","","","0.211","10","10","6","600","N","THT","02","","",""
"WH1","F2024082100145710000","Yoghurt Soft white cheeses & desserts","E","","","0.211","10","10","6","600","N","THT","02","","",""
"WH1","F2024082100145760000","To compose","E","","","0.77","25","14.000000000000002","6","2100","J","THT","02","","",""
"WH1","F2024082100145780000","To compose","E","","","0.75","25","14.000000000000002","6","2100","J","THT","02","","",""
"WH1","F2024082100145790000","To compose","E","","","0.75","25","14.000000000000002","6","2100","N","THT","02","","",""
"WH1","F2024082200145870000","To cook & heat","E","","","0.599","25","18","6","2700","N","THT","02","","",""
"WH1","F2024082200145880000","Cheese","E","","","0.247","8","14.000000000000002","3","336","N","THT","02","","",""
"WH1","F2024082200145890000","Cheese","E","","","0.182","11","10","4","440","J","THT","02","","",""
"WH1","F2024082200145910000","Cheese","E","","","0.21","14.000000000000002","10","5","700","N","THT","02","","",""
"WH1","F2024082200145920000","Cheese","E","","","0.242","4","5","10","200","N","THT","02","","",""
"WH1","F2024082200145930000","To cook & heat","E","","","0.6","25","18","6","2700","J","THT","02","","",""
"WH1","F2024082200145940000","To cook & heat","E","","","0.6","25","18","6","2700","J","THT","02","","",""
"WH1","F2024082200145950000","To cook & heat","E","","","0.55","25","18","6","2700","N","THT","02","","",""
"WH1","F2024082400146140000","Confectioner s","E","","","0.12","10","10","4","400","J","THT","02","","",""
"WH1","F2024082600146150000","To cook & heat","E","","","0.55","23","18","5","2070","N","THT","02","","",""
"WH1","F2024082600146160000","To cook & heat","E","","","0.55","25","18","6","2700","N","THT","02","","",""
"WH1","F2024082600146170000","Confectioner s","E","","","0.17","8","5","12","480","N","THT","01","","",""
"WH1","F2024082600146180000","To cook & heat","E","","","0.6","23","18","5","2070","N","THT","02","","",""
"WH1","F2024082600146190000","Confectioner s","E","","","0.148","8","5","12","480","N","THT","01","","",""
"WH1","F2024082600146220000","To cook & heat","E","","","0.6","23","18","5","2070","N","THT","02","","",""
"WH1","F2024082600146250000","To cook & heat","E","","","0.6","23","18","5","2070","N","THT","02","","",""
"WH1","F2024082600146260000","To cook & heat","E","","","0.6","23","18","5","2070","N","THT","02","","",""
"WH1","F2024082600146270000","To cook & heat","E","","","0.6","25","18","6","2700","J","THT","02","","",""
"WH1","F2024082600146280000","To cook & heat","E","","","0.6","25","18","6","2700","N","THT","02","","",""
"WH1","F2024082600146290000","To cook & heat","E","","","0.55","25","6","18","2700","N","THT","02","","",""
"WH1","F2024082600146320000","To cook & heat","E","","","0.6","23","18","5","2070","N","THT","02","","",""
"WH1","F2024082600146330000","To cook & heat","E","","","0.55","23","18","5","2070","J","THT","02","","",""
"WH1","F2024082600146350000","Charcuterie","E","","","0.214","18","13","4","936","N","THT","02","","",""
"WH1","F2024082700146370000","To cook & heat","E","","","0.6","25","18","6","2700","N","THT","02","","",""
"WH1","F2024082800146460000","Ingredients dairy","E","","","0.534","7.000000000000001","7.000000000000001","15","735","J","THT","02","","",""
"WH1","F2024082900146490000","Processed fish","E","","","0.14","25","13","3","975","N","THT","02","","",""
"WH1","F2024082900146510000","Processed fish","E","","","0.169","17","16","7.000000000000001","1904","J","THT","02","","",""
"WH1","F2024082900146520000","Processed fish","E","","","0.169","17","16","7.000000000000001","1904","N","THT","02","","",""
"WH1","F2024083000146550000","Yoghurt Soft white cheeses & desserts","E","","","0.18","7.000000000000001","7.000000000000001","9","441","N","THT","02","","",""
"WH1","F2024090200146580000","mediterranean products","E","","","0.21","12","12","8","1152","J","THT","02","","",""
"WH1","F2024090200146590000","Fruits","E","","","1.505","32","14.000000000000002","20","8960","J","THT","02","","",""
"WH1","F2024090200146610000","Ready to use fresh vegetables  & prepare","E","","","0.202","15","20","5","1500","N","THT","02","","",""
"WH1","F2024090200146620000","Ready to use fresh vegetables  & prepare","E","","","0.202","15","20","5","1500","N","THT","02","","",""
"WH1","F2024090200146630000","mediterranean products","E","","","0.21","12","12","8","1152","N","THT","02","","",""
"WH1","F2024090200146640000","mediterranean products","E","","","0.23","12","12","8","1152","J","THT","02","","",""
"WH1","F2024090300146710000","Fats","E","","","0.252","13","7.000000000000001","4","364","N","THT","02","","",""
"WH1","F2024090300146840000","Fresh fish","E","","","0.227","23","15","2","690","N","THT","02","","",""
"WH1","F2024090300146850000","Processed fish","E","","","0.145","25","13","3","975","J","THT","02","","",""
"WH1","F2024090400146870000","Fats","E","","","0.255","13","7.000000000000001","4","364","N","THT","02","","",""
"WH1","F2024090500146880000","To cook & heat","E","","","0.575","23","18","4","1656","J","THT","02","","",""
"WH1","F2024090900146980000","Fresh Juices","E","","","0.5","7.000000000000001","7.000000000000001","17","833","J","THT","02","","",""
"WH1","F2024090900146990000","Vegetables & potatoes","E","","","0.493","5","12","16","960","J","INSL","02","","",""
"WH1","F2024091000147020000","To cook & heat","E","","","0.164","10","10","5","500","N","THT","02","","",""
"WH1","F2024091000147030000","To cook & heat","E","","","0.164","10","10","5","500","J","THT","02","","",""
"WH1","F2024091000147040000","To cook & heat","E","","","0.164","10","10","5","500","J","THT","02","","",""
"WH1","F2024091000147050000","To cook & heat","E","","","0.164","10","10","5","500","J","THT","02","","",""
"WH1","F2024091300147150000","Fresh fish","E","","","0.092","19","14.000000000000002","3","798","N","THT","02","","",""
"WH1","F2024091400147080000","mediterranean products","E","","","0.19","12","12","5","720","J","THT","02","","",""
"WH1","F2024091400147090000","mediterranean products","E","","","0.19","12","12","5","720","J","THT","02","","",""
"WH1","F2024091400147120000","To cook & heat","E","","","0.225","15","15","6","1350","J","THT","02","","",""
"WH1","F2024091400147130000","mediterranean products","E","","","0.19","12","12","5","720","J","THT","02","","",""
"WH1","F2024091400147140000","mediterranean products","E","","","0.19","12","12","5","720","J","THT","02","","",""
"WH1","F2024091600147180000","Fresh meat packed","E","","","0.472","24","15","5","1800","J","THT","02","","",""
"WH1","F2024091600147230000","Fresh meat packed","E","","","0.303","19","15","4","1140","N","THT","02","","",""
"WH1","F2024091600147260000","Fresh meat packed","E","","","0.321","19","15","4","1140","J","THT","02","","",""
"WH1","F2024091600147290000","Fresh meat packed","E","","","0.503","19","15","5","1425","N","THT","02","","",""
"WH1","F2024091600147330000","Fresh meat packed","E","","","0.275","23","17","3","1173","N","THT","02","","",""
"WH1","F2024091600147360000","Fresh meat packed","E","","","0.185","23","17","2","782","N","THT","02","","",""
"WH1","F2024091600147390000","Fresh meat packed","E","","","0.298","19","15","5","1425","N","THT","02","","",""
"WH1","F2024091600147440000","Fresh meat packed","E","","","0.23","19","15","4","1140","N","THT","02","","",""
"WH1","F2024091600147470000","Fresh meat packed","E","","","0.327","19","15","4","1140","N","THT","02","","",""
"WH1","F2024091600147520000","Fresh meat packed","E","","","0.23","19","15","4","1140","N","THT","02","","",""
"WH1","F2024091700147560000","Fresh meat packed","E","","","0.51","19","9","5","855","N","THT","02","","",""
"WH1","F2024091700147570000","Fresh meat packed","E","","","0.202","23","19","1","437","J","THT","02","","",""
"WH1","F2024091700147580000","Fresh meat packed","E","","","0.152","23","19","1","437","N","THT","02","","",""
"WH1","F2024091700147590000","Fresh meat packed","E","","","0.202","23","19","1","437","N","THT","02","","",""
"WH1","F2024091700147620000","Fresh meat packed","E","","","0.202","23","19","1","437","J","THT","02","","",""
"WH1","F2024091800147720000","Apero & Entrees","E","","","0.117","19","11","5","1045","J","THT","02","","",""
